Month,Day,Hour,Day of Week,Occupancy
1,1,0,1,1.25
1,1,1,1,1.125
1,1,2,1,1.5
1,1,3,1,0.875
1,1,4,1,0.125
1,1,5,1,0.0
1,1,6,1,0.0
1,1,7,1,0.0
1,1,8,1,0.0
1,1,9,1,0.375
1,1,10,1,1.125
1,1,11,1,1.625
1,1,12,1,2.75
1,1,13,1,3.125
1,1,14,1,3.375
1,1,15,1,3.0
1,1,16,1,3.125
1,1,17,1,2.5
1,1,18,1,2.375
1,1,19,1,2.625
1,1,20,1,1.75
1,1,21,1,1.5
1,1,22,1,0.875
1,1,23,1,0.375
1,8,0,1,0.0
1,8,1,1,0.0
1,8,2,1,0.0
1,8,3,1,0.0
1,8,4,1,0.0
1,8,5,1,0.375
1,8,6,1,2.5
1,8,7,1,9.625
1,8,8,1,20.875
1,8,9,1,22.375
1,8,10,1,8.375
1,8,11,1,6.0
1,8,12,1,6.375
1,8,13,1,6.375
1,8,14,1,5.5
1,8,15,1,6.375
1,8,16,1,8.875
1,8,17,1,13.125
1,8,18,1,17.5
1,8,19,1,6.375
1,8,20,1,3.125
1,8,21,1,2.0
1,8,22,1,0.875
1,8,23,1,0.375
1,18,0,1,0.0
1,18,1,1,0.0
1,18,2,1,0.0
1,18,3,1,0.0
1,18,4,1,0.0
1,18,5,1,0.0
1,18,6,1,0.625
1,18,7,1,1.75
1,18,8,1,2.625
1,18,9,1,3.625
1,18,10,1,3.875
1,18,11,1,4.625
1,18,12,1,6.75
1,18,13,1,6.5
1,18,14,1,6.875
1,18,15,1,7.125
1,18,16,1,7.25
1,18,17,1,10.125
1,18,18,1,6.625
1,18,19,1,4.25
1,18,20,1,2.375
1,18,21,1,1.125
1,18,22,1,0.75
1,18,23,1,0.25
1,21,0,1,0.25
1,21,1,1,0.0
1,21,2,1,0.0
1,21,3,1,0.0
1,21,4,1,0.0
1,21,5,1,0.25
1,21,6,1,1.75
1,21,7,1,4.75
1,21,8,1,6.625
1,21,9,1,6.875
1,21,10,1,6.625
1,21,11,1,6.375
1,21,12,1,7.75
1,21,13,1,8.375
1,21,14,1,7.5
1,21,15,1,8.125
1,21,16,1,8.875
1,21,17,1,8.125
1,21,18,1,7.0
1,21,19,1,5.125
1,21,20,1,2.875
1,21,21,1,1.5
1,21,22,1,1.0
1,21,23,1,0.25
1,22,0,1,0.0
1,22,1,1,0.0
1,22,2,1,0.0
1,22,3,1,0.0
1,22,4,1,0.0
1,22,5,1,0.375
1,22,6,1,2.5
1,22,7,1,9.625
1,22,8,1,26.125
1,22,9,1,26.0
1,22,10,1,8.125
1,22,11,1,6.5
1,22,12,1,6.375
1,22,13,1,7.25
1,22,14,1,5.625
1,22,15,1,7.0
1,22,16,1,8.0
1,22,17,1,32.375
1,22,18,1,16.75
1,22,19,1,7.875
1,22,20,1,3.625
1,22,21,1,2.0
1,22,22,1,1.25
1,22,23,1,0.5
1,25,0,1,0.0
1,25,1,1,0.0
1,25,2,1,0.0
1,25,3,1,0.0
1,25,4,1,0.0
1,25,5,1,0.125
1,25,6,1,1.375
1,25,7,1,3.125
1,25,8,1,6.0
1,25,9,1,5.875
1,25,10,1,4.125
1,25,11,1,3.875
1,25,12,1,4.75
1,25,13,1,4.875
1,25,14,1,4.25
1,25,15,1,4.875
1,25,16,1,7.125
1,25,17,1,8.75
1,25,18,1,7.75
1,25,19,1,4.5
1,25,20,1,2.375
1,25,21,1,1.375
1,25,22,1,0.75
1,25,23,1,0.375
1,28,0,1,0.0
1,28,1,1,0.0
1,28,2,1,0.0
1,28,3,1,0.0
1,28,4,1,0.0
1,28,5,1,0.375
1,28,6,1,2.375
1,28,7,1,9.25
1,28,8,1,21.75
1,28,9,1,29.0
1,28,10,1,13.25
1,28,11,1,7.0
1,28,12,1,7.25
1,28,13,1,8.0
1,28,14,1,6.625
1,28,15,1,7.0
1,28,16,1,8.625
1,28,17,1,16.125
1,28,18,1,13.375
1,28,19,1,8.125
1,28,20,1,4.25
1,28,21,1,1.625
1,28,22,1,1.375
1,28,23,1,0.5
1,29,0,1,0.0
1,29,1,1,0.0
1,29,2,1,0.0
1,29,3,1,0.0
1,29,4,1,0.0
1,29,5,1,0.375
1,29,6,1,2.5
1,29,7,1,10.625
1,29,8,1,25.0
1,29,9,1,22.25
1,29,10,1,9.125
1,29,11,1,6.75
1,29,12,1,7.0
1,29,13,1,7.375
1,29,14,1,5.75
1,29,15,1,6.375
1,29,16,1,8.25
1,29,17,1,13.5
1,29,18,1,17.5
1,29,19,1,6.125
1,29,20,1,3.0
1,29,21,1,2.1
1,29,22,1,1.125
1,29,23,1,0.16666666666666666
2,1,0,1,0.0
2,1,1,1,0.0
2,1,2,1,0.0
2,1,3,1,0.0
2,1,4,1,0.0
2,1,5,1,0.125
2,1,6,1,1.5
2,1,7,1,3.5
2,1,8,1,5.875
2,1,9,1,6.0
2,1,10,1,4.125
2,1,11,1,4.0
2,1,12,1,4.375
2,1,13,1,4.625
2,1,14,1,4.625
2,1,15,1,5.125
2,1,16,1,7.75
2,1,17,1,8.875
2,1,18,1,6.875
2,1,19,1,4.875
2,1,20,1,2.25
2,1,21,1,1.25
2,1,22,1,0.5
2,1,23,1,0.125
2,4,0,1,0.0
2,4,1,1,0.0
2,4,2,1,0.0
2,4,3,1,0.0
2,4,4,1,0.0
2,4,5,1,0.5
2,4,6,1,3.25
2,4,7,1,10.375
2,4,8,1,31.125
2,4,9,1,28.125
2,4,10,1,8.4
2,4,11,1,6.833333333333333
2,4,12,1,6.75
2,4,13,1,6.875
2,4,14,1,6.0
2,4,15,1,6.875
2,4,16,1,8.5
2,4,17,1,16.25
2,4,18,1,8.625
2,4,19,1,6.875
2,4,20,1,3.125
2,4,21,1,2.125
2,4,22,1,1.0
2,4,23,1,0.375
2,5,0,1,0.0
2,5,1,1,0.0
2,5,2,1,0.0
2,5,3,1,0.0
2,5,4,1,0.0
2,5,5,1,0.625
2,5,6,1,3.75
2,5,7,1,12.3
2,5,8,1,29.5
2,5,9,1,14.75
2,5,10,1,7.75
2,5,11,1,5.875
2,5,12,1,6.75
2,5,13,1,6.125
2,5,14,1,5.5
2,5,15,1,6.25
2,5,16,1,11.0
2,5,17,1,12.375
2,5,18,1,12.75
2,5,19,1,5.25
2,5,20,1,2.875
2,5,21,1,2.0
2,5,22,1,0.875
2,5,23,1,0.0
2,8,0,1,0.0
2,8,1,1,0.0
2,8,2,1,0.0
2,8,3,1,0.0
2,8,4,1,0.0
2,8,5,1,0.125
2,8,6,1,1.375
2,8,7,1,3.625
2,8,8,1,5.875
2,8,9,1,5.625
2,8,10,1,4.0
2,8,11,1,3.625
2,8,12,1,4.625
2,8,13,1,4.625
2,8,14,1,4.125
2,8,15,1,4.875
2,8,16,1,7.25
2,8,17,1,9.125
2,8,18,1,6.375
2,8,19,1,4.5
2,8,20,1,2.375
2,8,21,1,1.125
2,8,22,1,0.75
2,8,23,1,0.25
2,11,0,1,0.0
2,11,1,1,0.0
2,11,2,1,0.0
2,11,3,1,0.0
2,11,4,1,0.0
2,11,5,1,0.5
2,11,6,1,3.125
2,11,7,1,11.75
2,11,8,1,22.875
2,11,9,1,30.25
2,11,10,1,12.125
2,11,11,1,6.625
2,11,12,1,6.625
2,11,13,1,7.625
2,11,14,1,6.125
2,11,15,1,7.625
2,11,16,1,8.25
2,11,17,1,14.875
2,11,18,1,9.25
2,11,19,1,8.75
2,11,20,1,3.125
2,11,21,1,2.125
2,11,22,1,1.0
2,11,23,1,0.625
2,12,0,1,0.0
2,12,1,1,0.0
2,12,2,1,0.0
2,12,3,1,0.0
2,12,4,1,0.0
2,12,5,1,0.0
2,12,6,1,1.875
2,12,7,1,7.625
2,12,8,1,24.5
2,12,9,1,21.75
2,12,10,1,9.75
2,12,11,1,6.0
2,12,12,1,6.75
2,12,13,1,7.25
2,12,14,1,6.125
2,12,15,1,6.0
2,12,16,1,8.125
2,12,17,1,26.875
2,12,18,1,31.75
2,12,19,1,17.375
2,12,20,1,4.0
2,12,21,1,2.125
2,12,22,1,1.125
2,12,23,1,0.375
2,18,0,1,0.875
2,18,1,1,0.0
2,18,2,1,0.0
2,18,3,1,0.0
2,18,4,1,0.0
2,18,5,1,0.0
2,18,6,1,1.375
2,18,7,1,4.25
2,18,8,1,6.25
2,18,9,1,8.0
2,18,10,1,6.75
2,18,11,1,6.375
2,18,12,1,7.875
2,18,13,1,8.75
2,18,14,1,8.375
2,18,15,1,8.5
2,18,16,1,9.0
2,18,17,1,8.125
2,18,18,1,7.125
2,18,19,1,6.75
2,18,20,1,3.75
2,18,21,1,2.125
2,18,22,1,1.25
2,18,23,1,0.625
2,19,0,1,0.375
2,19,1,1,0.0
2,19,2,1,0.0
2,19,3,1,0.0
2,19,4,1,0.0
2,19,5,1,0.125
2,19,6,1,1.625
2,19,7,1,4.5
2,19,8,1,6.625
2,19,9,1,7.125
2,19,10,1,6.25
2,19,11,1,6.25
2,19,12,1,8.0
2,19,13,1,6.625
2,19,14,1,6.5
2,19,15,1,6.0
2,19,16,1,7.5
2,19,17,1,6.625
2,19,18,1,6.875
2,19,19,1,4.75
2,19,20,1,3.0
2,19,21,1,1.625
2,19,22,1,1.0
2,19,23,1,0.375
2,22,0,1,0.0
2,22,1,1,0.0
2,22,2,1,0.0
2,22,3,1,0.0
2,22,4,1,0.0
2,22,5,1,0.125
2,22,6,1,1.25
2,22,7,1,2.625
2,22,8,1,5.0
2,22,9,1,5.125
2,22,10,1,4.625
2,22,11,1,3.875
2,22,12,1,4.75
2,22,13,1,5.625
2,22,14,1,5.5
2,22,15,1,6.125
2,22,16,1,7.25
2,22,17,1,13.375
2,22,18,1,7.625
2,22,19,1,5.75
2,22,20,1,2.75
2,22,21,1,1.25
2,22,22,1,0.75
2,22,23,1,0.0
2,26,0,1,0.0
2,26,1,1,0.0
2,26,2,1,0.0
2,26,3,1,0.0
2,26,4,1,0.0
2,26,5,1,0.75
2,26,6,1,4.0
2,26,7,1,11.2
2,26,8,1,30.666666666666668
2,26,9,1,21.5
2,26,10,1,7.5
2,26,11,1,6.375
2,26,12,1,6.0
2,26,13,1,7.625
2,26,14,1,6.0
2,26,15,1,7.0
2,26,16,1,9.875
2,26,17,1,13.0
2,26,18,1,18.625
2,26,19,1,5.25
2,26,20,1,2.875
2,26,21,1,1.875
2,26,22,1,1.0
2,26,23,1,0.25
3,4,0,1,0.0
3,4,1,1,0.0
3,4,2,1,0.0
3,4,3,1,0.0
3,4,4,1,0.0
3,4,5,1,0.375
3,4,6,1,3.125
3,4,7,1,13.125
3,4,8,1,29.625
3,4,9,1,25.375
3,4,10,1,8.875
3,4,11,1,6.375
3,4,12,1,6.5
3,4,13,1,7.125
3,4,14,1,6.125
3,4,15,1,7.0
3,4,16,1,8.625
3,4,17,1,22.25
3,4,18,1,8.5
3,4,19,1,7.0
3,4,20,1,3.25
3,4,21,1,2.25
3,4,22,1,1.0
3,4,23,1,0.25
3,5,0,1,0.0
3,5,1,1,0.0
3,5,2,1,0.0
3,5,3,1,0.0
3,5,4,1,0.0
3,5,5,1,0.8333333333333334
3,5,6,1,4.125
3,5,7,1,11.875
3,5,8,1,29.0
3,5,9,1,22.0
3,5,10,1,7.125
3,5,11,1,6.375
3,5,12,1,6.0
3,5,13,1,6.5
3,5,14,1,6.125
3,5,15,1,6.125
3,5,16,1,8.875
3,5,17,1,11.625
3,5,18,1,10.5
3,5,19,1,5.5
3,5,20,1,2.75
3,5,21,1,1.75
3,5,22,1,0.625
3,5,23,1,0.125
3,8,0,1,0.0
3,8,1,1,0.0
3,8,2,1,0.0
3,8,3,1,0.0
3,8,4,1,0.0
3,8,5,1,0.125
3,8,6,1,1.375
3,8,7,1,3.5
3,8,8,1,6.625
3,8,9,1,6.0
3,8,10,1,4.875
3,8,11,1,4.375
3,8,12,1,6.25
3,8,13,1,5.0
3,8,14,1,5.125
3,8,15,1,6.625
3,8,16,1,8.5
3,8,17,1,10.75
3,8,18,1,13.5
3,8,19,1,4.875
3,8,20,1,2.875
3,8,21,1,1.375
3,8,22,1,0.625
3,8,23,1,0.125
3,11,0,1,0.625
3,11,1,1,0.0
3,11,2,1,0.0
3,11,3,1,0.0
3,11,4,1,0.0
3,11,5,1,0.5
3,11,6,1,2.875
3,11,7,1,10.375
3,11,8,1,28.75
3,11,9,1,32.125
3,11,10,1,19.75
3,11,11,1,8.75
3,11,12,1,8.75
3,11,13,1,8.625
3,11,14,1,8.25
3,11,15,1,8.5
3,11,16,1,8.125
3,11,17,1,18.875
3,11,18,1,23.5
3,11,19,1,6.375
3,11,20,1,4.25
3,11,21,1,2.75
3,11,22,1,2.375
3,11,23,1,1.0
3,12,0,1,0.5
3,12,1,1,0.25
3,12,2,1,0.0
3,12,3,1,0.0
3,12,4,1,0.0
3,12,5,1,0.625
3,12,6,1,3.375
3,12,7,1,9.625
3,12,8,1,13.875
3,12,9,1,26.375
3,12,10,1,10.0
3,12,11,1,9.125
3,12,12,1,8.375
3,12,13,1,8.375
3,12,14,1,7.0
3,12,15,1,7.375
3,12,16,1,7.875
3,12,17,1,22.625
3,12,18,1,23.625
3,12,19,1,5.875
3,12,20,1,4.0
3,12,21,1,2.625
3,12,22,1,2.125
3,12,23,1,1.25
3,15,0,1,0.0
3,15,1,1,0.0
3,15,2,1,0.0
3,15,3,1,0.0
3,15,4,1,0.0
3,15,5,1,0.125
3,15,6,1,1.125
3,15,7,1,2.75
3,15,8,1,4.625
3,15,9,1,4.875
3,15,10,1,4.5
3,15,11,1,4.625
3,15,12,1,6.75
3,15,13,1,6.625
3,15,14,1,7.75
3,15,15,1,7.875
3,15,16,1,8.0
3,15,17,1,8.875
3,15,18,1,14.75
3,15,19,1,7.25
3,15,20,1,4.375
3,15,21,1,2.25
3,15,22,1,1.125
3,15,23,1,0.875
3,18,0,1,0.125
3,18,1,1,0.0
3,18,2,1,0.0
3,18,3,1,0.0
3,18,4,1,0.0
3,18,5,1,0.625
3,18,6,1,2.625
3,18,7,1,8.75
3,18,8,1,19.125
3,18,9,1,11.625
3,18,10,1,7.75
3,18,11,1,6.375
3,18,12,1,6.625
3,18,13,1,7.125
3,18,14,1,7.0
3,18,15,1,7.375
3,18,16,1,8.0
3,18,17,1,7.75
3,18,18,1,7.5
3,18,19,1,5.75
3,18,20,1,3.5
3,18,21,1,2.125
3,18,22,1,1.125
3,18,23,1,0.5
3,19,0,1,0.0
3,19,1,1,0.0
3,19,2,1,0.0
3,19,3,1,0.0
3,19,4,1,0.0
3,19,5,1,0.875
3,19,6,1,4.125
3,19,7,1,12.75
3,19,8,1,25.75
3,19,9,1,24.25
3,19,10,1,7.75
3,19,11,1,7.5
3,19,12,1,6.75
3,19,13,1,6.875
3,19,14,1,5.875
3,19,15,1,7.875
3,19,16,1,9.25
3,19,17,1,15.375
3,19,18,1,19.625
3,19,19,1,6.125
3,19,20,1,3.625
3,19,21,1,2.0
3,19,22,1,1.0
3,19,23,1,0.25
3,22,0,1,0.0
3,22,1,1,0.0
3,22,2,1,0.0
3,22,3,1,0.0
3,22,4,1,0.0
3,22,5,1,0.125
3,22,6,1,1.25
3,22,7,1,3.25
3,22,8,1,6.25
3,22,9,1,6.0
3,22,10,1,4.25
3,22,11,1,4.625
3,22,12,1,5.125
3,22,13,1,5.375
3,22,14,1,5.5
3,22,15,1,6.125
3,22,16,1,9.375
3,22,17,1,11.0
3,22,18,1,7.5
3,22,19,1,4.375
3,22,20,1,2.5
3,22,21,1,1.625
3,22,22,1,0.75
3,22,23,1,3.75
3,25,0,1,0.0
3,25,1,1,0.0
3,25,2,1,0.0
3,25,3,1,0.0
3,25,4,1,0.0
3,25,5,1,0.125
3,25,6,1,2.125
3,25,7,1,9.125
3,25,8,1,25.5
3,25,9,1,20.5
3,25,10,1,13.375
3,25,11,1,8.0
3,25,12,1,7.125
3,25,13,1,7.875
3,25,14,1,7.125
3,25,15,1,7.375
3,25,16,1,8.0
3,25,17,1,23.875
3,25,18,1,26.0
3,25,19,1,9.125
3,25,20,1,4.0
3,25,21,1,2.75
3,25,22,1,1.375
3,25,23,1,0.625
3,26,0,1,0.0
3,26,1,1,0.0
3,26,2,1,0.0
3,26,3,1,0.0
3,26,4,1,0.0
3,26,5,1,0.25
3,26,6,1,2.875
3,26,7,1,9.625
3,26,8,1,17.25
3,26,9,1,23.125
3,26,10,1,9.0
3,26,11,1,6.875
3,26,12,1,7.25
3,26,13,1,8.25
3,26,14,1,6.875
3,26,15,1,7.375
3,26,16,1,7.625
3,26,17,1,15.75
3,26,18,1,11.125
3,26,19,1,19.875
3,26,20,1,4.5
3,26,21,1,2.125
3,26,22,1,1.125
3,26,23,1,0.25
4,1,0,1,0.0
4,1,1,1,0.0
4,1,2,1,0.0
4,1,3,1,0.0
4,1,4,1,0.0
4,1,5,1,0.625
4,1,6,1,3.25
4,1,7,1,9.875
4,1,8,1,19.5
4,1,9,1,23.125
4,1,10,1,8.125
4,1,11,1,6.75
4,1,12,1,8.25
4,1,13,1,8.0
4,1,14,1,6.625
4,1,15,1,7.625
4,1,16,1,9.75
4,1,17,1,25.0
4,1,18,1,9.625
4,1,19,1,6.5
4,1,20,1,3.875
4,1,21,1,2.5
4,1,22,1,1.125
4,1,23,1,0.375
4,2,0,1,0.0
4,2,1,1,0.0
4,2,2,1,0.0
4,2,3,1,0.0
4,2,4,1,0.0
4,2,5,1,0.75
4,2,6,1,4.25
4,2,7,1,11.625
4,2,8,1,16.625
4,2,9,1,13.8
4,2,10,1,7.25
4,2,11,1,7.375
4,2,12,1,7.375
4,2,13,1,7.25
4,2,14,1,6.375
4,2,15,1,7.5
4,2,16,1,10.75
4,2,17,1,22.125
4,2,18,1,8.75
4,2,19,1,5.25
4,2,20,1,3.625
4,2,21,1,2.125
4,2,22,1,1.0
4,2,23,1,0.16666666666666666
4,5,0,1,0.125
4,5,1,1,0.0
4,5,2,1,0.0
4,5,3,1,0.0
4,5,4,1,0.0
4,5,5,1,0.0
4,5,6,1,1.125
4,5,7,1,3.5
4,5,8,1,5.875
4,5,9,1,6.125
4,5,10,1,4.375
4,5,11,1,4.375
4,5,12,1,6.125
4,5,13,1,6.625
4,5,14,1,6.625
4,5,15,1,7.125
4,5,16,1,8.5
4,5,17,1,8.75
4,5,18,1,8.125
4,5,19,1,5.625
4,5,20,1,3.75
4,5,21,1,2.0
4,5,22,1,0.875
4,5,23,1,0.625
4,6,0,1,0.0
4,6,1,1,0.0
4,6,2,1,0.0
4,6,3,1,0.0
4,6,4,1,0.0
4,6,5,1,0.0
4,6,6,1,0.375
4,6,7,1,1.375
4,6,8,1,1.5
4,6,9,1,1.75
4,6,10,1,1.625
4,6,11,1,1.5
4,6,12,1,2.0
4,6,13,1,2.125
4,6,14,1,2.0
4,6,15,1,2.0
4,6,16,1,1.875
4,6,17,1,1.875
4,6,18,1,1.875
4,6,19,1,1.5
4,6,20,1,1.125
4,6,21,1,0.25
4,6,22,1,0.0
4,6,23,1,0.0
4,8,0,1,0.0
4,8,1,1,0.0
4,8,2,1,0.0
4,8,3,1,0.0
4,8,4,1,0.0
4,8,5,1,1.0
4,8,6,1,4.5
4,8,7,1,13.625
4,8,8,1,29.375
4,8,9,1,25.625
4,8,10,1,8.375
4,8,11,1,6.375
4,8,12,1,7.375
4,8,13,1,9.0
4,8,14,1,11.5
4,8,15,1,8.875
4,8,16,1,9.875
4,8,17,1,20.25
4,8,18,1,15.125
4,8,19,1,7.0
4,8,20,1,3.75
4,8,21,1,2.375
4,8,22,1,1.125
4,8,23,1,0.875
4,9,0,1,0.0
4,9,1,1,0.0
4,9,2,1,0.0
4,9,3,1,0.0
4,9,4,1,0.0
4,9,5,1,0.25
4,9,6,1,2.625
4,9,7,1,9.75
4,9,8,1,15.5
4,9,9,1,15.125
4,9,10,1,8.25
4,9,11,1,6.25
4,9,12,1,6.625
4,9,13,1,7.25
4,9,14,1,6.0
4,9,15,1,6.5
4,9,16,1,8.0
4,9,17,1,15.75
4,9,18,1,9.0
4,9,19,1,6.375
4,9,20,1,3.25
4,9,21,1,2.5
4,9,22,1,1.25
4,9,23,1,0.5
4,12,0,1,0.0
4,12,1,1,0.0
4,12,2,1,0.0
4,12,3,1,0.0
4,12,4,1,0.0
4,12,5,1,0.125
4,12,6,1,1.375
4,12,7,1,3.5
4,12,8,1,6.5
4,12,9,1,6.625
4,12,10,1,4.5
4,12,11,1,4.5
4,12,12,1,5.625
4,12,13,1,5.75
4,12,14,1,5.375
4,12,15,1,6.625
4,12,16,1,8.75
4,12,17,1,8.75
4,12,18,1,8.0
4,12,19,1,5.5
4,12,20,1,3.5
4,12,21,1,2.25
4,12,22,1,1.0
